POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl2,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,GPS_LAT,GPS_LONG
51943354.00,14,4.00,19.00,77.00,4.20,3.86,12.80,0.00,1.40,86.20,57.80,1.00,,16727,52.59,22.96
51943188.00,1,7.00,47.00,45.00,6.95,6.58,8.60,2.00,1.00,15.80,83.20,8.40,,16502,51.13,22.54
51943092.00,4,1.00,12.00,88.00,4.56,3.83,11.90,0.00,0.90,0.00,30.00,4.80,,16611,50.28,22.31
51943026.00,2,25.00,70.00,5.00,5.23,4.52,13.70,1.00,1.50,0.00,80.30,3.00,,16593,49.69,22.16
51942958.00,7,30.00,59.00,11.00,5.23,4.82,15.10,1.00,1.40,0.00,125.20,9.20,,21019,49.09,22.01
51942886.00,2,22.00,64.00,15.00,6.01,5.84,18.00,0.00,1.80,0.00,98.00,17.50,,21027,48.45,21.86
51942742.00,5,11.00,72.00,16.00,5.95,4.65,19.90,0.00,2.20,18.30,58.60,6.40,,12295,47.18,21.56
51942732.00,2,55.00,40.00,4.00,6.22,5.17,30.60,0.00,2.60,0.00,233.90,35.70,,12293,47.09,21.54
51942720.00,1,59.00,39.00,2.00,5.86,4.63,40.10,2.00,3.10,26.50,305.10,32.50,,12334,46.98,21.52
51942696.00,8,30.00,60.00,10.00,8.50,7.63,13.50,10.00,1.40,95.20,543.60,20.70,,12738,46.77,21.47
51924780.00,7,0.00,0.00,0.00,4.10,3.25,548.50,1.00,19.30,12.40,123.40,27.40,,43002,65.07,28.65
51924744.00,12,3.00,37.00,60.00,4.44,3.88,15.70,0.00,0.70,0.00,25.90,7.40,,8130,64.76,28.43
51924042.00,3,23.00,37.00,40.00,5.79,5.15,32.30,0.00,3.00,25.20,92.00,17.10,,3515,58.64,25.10
51923944.00,3,13.00,48.00,39.00,4.85,4.49,76.00,0.00,5.20,22.20,65.90,20.40,,15360,57.78,24.74
51923930.00,5,13.00,43.00,45.00,6.62,6.18,48.40,2.00,3.30,0.00,54.10,21.70,,15445,57.66,24.69
51923926.00,4,13.00,43.00,44.00,6.20,5.50,29.60,0.00,2.10,26.00,228.80,9.90,,15446,57.63,24.68
51923832.00,1,5.00,20.00,75.00,7.03,6.55,11.10,1.00,1.20,46.10,102.70,6.20,,15335,56.80,24.35
51923728.00,12,0.00,0.00,0.00,4.10,3.58,398.60,1.00,19.80,78.20,254.60,41.10,,15200,55.89,24.01
51923724.00,2,18.00,32.00,51.00,7.67,7.20,22.80,42.00,2.00,40.30,123.00,15.70,,15202,55.85,24.00
51923710.00,7,12.00,26.00,62.00,7.40,7.09,16.60,16.00,1.50,56.70,264.60,13.10,,14873,55.73,23.96
51923376.00,1,3.00,7.00,90.00,4.72,4.29,9.60,0.00,1.00,50.20,62.80,1.00,,16676,52.79,22.99
51923232.00,2,37.00,53.00,10.00,5.49,5.14,66.90,1.00,6.10,110.40,116.90,34.90,,16741,51.52,22.62
51923178.00,4,6.00,71.00,23.00,6.67,6.20,9.80,1.00,1.00,17.80,96.20,4.70,,16501,51.04,22.49
51923052.00,14,9.00,88.00,3.00,5.16,4.48,13.50,0.00,1.40,0.00,35.10,2.40,,16575,49.93,22.19
51922944.00,6,35.00,53.00,12.00,6.73,5.99,25.70,1.00,2.00,69.30,327.70,23.00,,21017,48.97,21.95
51922818.00,5,8.00,9.00,82.00,5.49,4.78,7.20,0.00,0.90,19.20,105.40,6.00,,12643,47.85,21.69
51904840.00,20,5.00,37.00,58.00,4.93,4.26,26.80,1.00,1.00,29.90,31.60,6.70,,8271,65.59,28.98
51904786.00,21,5.00,22.00,73.00,5.05,4.21,39.00,1.00,1.20,0.00,27.00,6.90,,43001,65.13,28.65
51904606.00,4,0.00,0.00,0.00,4.23,3.41,504.70,1.00,17.50,38.80,274.60,60.90,,7926,63.57,27.62
51904556.00,24,3.00,18.00,80.00,5.58,4.96,5.70,1.00,0.60,98.60,48.00,1.00,,7667,63.13,27.35
51904400.00,39,3.00,12.00,85.00,5.76,5.69,41.90,2.00,1.70,49.50,39.20,6.80,,6965,61.78,26.58
51904372.00,12,3.00,33.00,64.00,4.51,4.23,29.50,1.00,1.60,50.80,109.70,3.80,,6961,61.53,26.45
51904336.00,16,6.00,32.00,62.00,5.00,4.37,45.10,1.00,2.40,104.80,66.80,7.70,,6927,61.22,26.29
51904318.00,9,0.00,0.00,0.00,4.37,3.61,273.70,0.00,13.90,97.40,414.40,16.30,,6730,61.06,26.21
51904310.00,4,13.00,30.00,57.00,5.00,4.62,52.80,0.00,3.40,11.00,88.60,11.60,,6725,60.99,26.17
51904292.00,0,0.00,0.00,0.00,4.88,4.11,317.90,2.00,15.30,46.20,275.30,28.60,,6738,60.83,26.09
51904274.00,15,8.00,30.00,62.00,3.88,3.12,168.50,0.00,6.90,90.50,153.70,12.00,,6758,60.68,26.01
51904238.00,11,8.00,11.00,81.00,3.75,3.00,160.80,0.00,4.90,29.30,181.20,14.30,,6746,60.36,25.86
51904062.00,17,9.00,37.00,54.00,7.31,6.83,16.40,21.00,1.40,0.00,48.40,10.10,,3511,58.82,25.15
51904048.00,1,8.00,10.00,81.00,5.38,4.92,79.60,1.00,5.80,16.50,95.00,15.80,,3516,58.70,25.09
51903736.00,3,16.00,30.00,54.00,6.46,6.17,63.00,0.00,5.00,0.00,57.80,27.60,,15199,55.96,24.01
51903592.00,1,3.00,14.00,83.00,4.52,3.60,10.90,0.00,0.80,27.40,34.90,2.70,,14955,54.70,23.57
51903342.00,5,3.00,9.00,88.00,6.71,6.36,7.00,2.00,0.80,54.40,90.90,3.10,,16673,52.49,22.87
51903328.00,8,5.00,35.00,60.00,4.48,4.18,8.40,1.00,1.00,19.90,63.80,3.90,,16778,52.37,22.84
51903238.00,3,7.00,20.00,73.00,6.75,6.58,37.80,2.00,3.00,28.40,42.90,13.80,,16746,51.57,22.61
51903194.00,3,12.00,83.00,5.00,6.67,6.04,8.10,2.00,1.00,90.30,247.00,10.80,,16500,51.19,22.50
51903140.00,6,4.00,7.00,90.00,4.13,3.19,25.90,1.00,1.10,0.00,38.20,4.70,,80038,50.71,22.37
51903130.00,3,1.00,3.00,96.00,4.28,3.22,9.70,1.00,0.60,0.00,23.20,2.70,,80028,50.62,22.35
51903004.00,4,15.00,34.00,51.00,4.70,3.99,8.20,1.00,0.90,36.90,124.80,7.00,,16595,49.51,22.06
51902950.00,4,32.00,50.00,18.00,5.89,5.74,16.70,1.00,1.80,0.00,97.90,17.90,,21020,49.03,21.94
51902946.00,1,16.00,49.00,35.00,4.84,4.53,16.30,0.00,1.40,0.00,91.10,9.60,,21021,48.99,21.93
51902932.00,5,32.00,57.00,10.00,6.45,5.96,29.30,4.00,2.90,0.00,277.30,26.70,,21069,48.87,21.90
51902928.00,1,21.00,74.00,5.00,7.38,6.70,14.30,1.00,1.50,19.60,126.90,16.80,,21070,48.83,21.89
51902878.00,12,17.00,56.00,27.00,5.59,4.96,34.00,1.00,2.60,41.50,179.10,15.60,,21067,48.39,21.79
51902712.00,19,49.00,42.00,9.00,7.02,6.30,18.00,0.00,1.80,0.00,161.70,36.80,,12741,46.92,21.45
51884810.00,17,3.00,45.00,52.00,4.19,3.49,15.70,1.00,0.80,0.00,23.90,4.80,,8319,65.34,28.75
51884630.00,1,0.00,0.00,0.00,3.71,2.87,416.90,0.00,9.20,27.90,336.10,3.30,,7947,63.78,27.71
51884540.00,0,0.00,0.00,0.00,4.09,3.45,440.00,0.00,14.00,97.70,794.50,46.40,,7673,63.00,27.23
51884306.00,5,8.00,25.00,66.00,5.11,4.70,35.60,1.00,2.30,18.10,52.80,7.10,,6727,60.96,26.12
51884268.00,23,51.00,40.00,9.00,6.12,5.19,29.10,1.00,2.20,57.60,306.00,15.80,,6760,60.63,25.95
51884254.00,10,48.00,40.00,12.00,6.40,5.84,34.30,0.00,2.60,62.10,299.30,19.70,,6764,60.51,25.89
51884252.00,12,51.00,41.00,7.00,6.30,5.95,28.00,3.00,2.50,48.80,725.50,18.90,,6763,60.49,25.88
51883828.00,7,7.00,22.00,71.00,6.86,6.69,141.20,9.00,8.90,16.80,79.00,77.50,,15337,56.77,24.28
51883720.00,4,8.00,15.00,77.00,6.84,6.48,77.50,2.00,5.40,27.20,83.30,38.40,,14872,55.83,23.93
51883690.00,5,18.00,37.00,45.00,7.40,6.91,26.20,42.00,2.30,33.50,138.20,18.80,,15177,55.56,23.83
51883636.00,2,32.00,41.00,27.00,5.47,4.77,43.10,2.00,3.30,15.40,155.00,15.60,,15095,55.08,23.67
51882830.00,3,19.00,35.00,46.00,7.95,7.45,15.60,38.00,1.60,0.00,124.00,18.10,,12365,47.97,21.66
51882794.00,15,5.00,13.00,83.00,5.66,4.67,6.50,0.00,0.70,15.10,38.10,4.80,,12352,47.65,21.59
51882740.00,6,16.00,67.00,17.00,5.83,4.59,22.50,0.00,2.10,13.90,131.90,6.50,,12292,47.17,21.48
51864760.00,10,4.00,41.00,55.00,4.83,4.00,45.00,0.00,1.40,0.00,34.00,6.70,,8131,64.91,28.41
51864734.00,6,0.00,0.00,0.00,3.82,2.82,523.40,0.00,16.60,0.00,631.10,37.70,,8115,64.69,28.25
51864706.00,16,3.00,15.00,81.00,4.08,3.42,56.10,0.00,1.80,0.00,31.20,8.50,,8133,64.44,28.09
51864688.00,4,20.00,72.00,8.00,4.63,3.89,53.60,0.00,2.30,13.00,76.80,5.80,,7910,64.29,27.99
51864620.00,19,2.00,23.00,74.00,4.05,3.11,22.10,1.00,1.20,0.00,17.50,3.50,,7948,63.70,27.61
51864490.00,12,7.00,23.00,70.00,4.88,3.87,173.10,0.00,7.90,0.00,215.60,11.10,,7681,62.57,26.94
51864464.00,9,3.00,23.00,74.00,5.01,3.97,28.40,0.00,0.80,12.00,56.10,2.80,,7000,62.34,26.81
51864454.00,11,5.00,36.00,60.00,5.09,4.51,31.00,0.00,1.70,66.70,41.20,5.30,,6983,62.25,26.76
51864428.00,9,3.00,23.00,75.00,4.51,3.56,47.30,0.00,2.10,14.70,48.40,6.20,,6985,62.03,26.64
51864318.00,2,4.00,21.00,75.00,5.55,4.87,27.30,0.00,1.90,21.50,74.00,4.10,,6729,61.07,26.13
51864296.00,16,44.00,31.00,25.00,5.67,4.99,56.60,0.00,3.30,77.50,573.40,18.10,,6723,60.88,26.04
51864260.00,23,0.00,0.00,0.00,4.29,3.38,518.60,6.00,20.40,186.80,359.30,32.10,,6750,60.56,25.88
51864044.00,17,15.00,25.00,60.00,7.67,7.13,28.00,86.00,1.90,29.50,163.30,13.70,,3517,58.67,25.01
51863830.00,3,9.00,27.00,65.00,6.22,5.72,16.80,0.00,1.70,22.40,142.90,9.40,,15340,56.80,24.25
51863808.00,6,7.00,51.00,42.00,6.34,5.80,20.60,0.00,1.70,28.80,78.60,8.00,,15333,56.60,24.18
51863740.00,41,33.00,42.00,24.00,7.74,7.29,20.70,60.00,2.00,14.90,209.30,26.20,,15198,56.00,23.96
51863704.00,7,13.00,24.00,63.00,7.41,6.98,16.30,73.00,1.70,60.10,205.60,13.90,,15179,55.69,23.84
51863664.00,4,14.00,40.00,45.00,7.28,6.83,13.70,9.00,1.40,74.20,318.40,11.20,,15106,55.34,23.72
51863646.00,20,19.00,40.00,40.00,7.87,7.24,18.10,150.00,1.30,0.00,86.70,13.50,,15109,55.18,23.67
51863560.00,8,35.00,41.00,25.00,7.57,7.05,45.60,21.00,4.10,34.40,92.30,34.60,,14959,54.42,23.41
51863482.00,0,0.00,0.00,0.00,5.23,5.13,378.70,1.00,30.40,11.00,175.50,100.90,,16687,53.73,23.19
51863446.00,7,6.00,40.00,55.00,4.68,4.34,9.80,1.00,1.20,20.70,75.30,2.20,,16703,53.42,23.09
51863338.00,5,8.00,17.00,74.00,5.49,4.87,9.80,1.00,1.10,16.30,87.10,4.50,,16780,52.46,22.80
51863216.00,7,5.00,18.00,77.00,5.57,5.04,55.50,1.00,2.20,14.10,49.20,10.20,,16770,51.39,22.50
51863086.00,3,3.00,9.00,89.00,4.61,3.82,12.80,0.00,1.20,52.80,52.00,5.10,,16612,50.24,22.19
51863024.00,1,12.00,36.00,51.00,5.11,4.46,10.50,1.00,1.20,0.00,41.00,7.70,,16607,49.69,22.05
51863014.00,12,17.00,24.00,59.00,5.35,4.74,26.20,0.00,2.80,0.00,62.10,15.00,,16596,49.60,22.03
51862982.00,17,14.00,45.00,41.00,4.28,3.76,9.10,0.00,1.10,0.00,62.80,11.90,,21008,49.32,21.95
51862916.00,2,22.00,73.00,4.00,6.14,5.11,12.60,2.00,1.40,16.00,126.70,16.70,,21066,48.73,21.81
